K,start_idx,u,domain,chi,sig_str,t_norm,t_max_abs,rs_size,rs_coord_radius,safe_elision,danger_zone
25,49,2,Z,010,2:-2,5.83,4,5,4,1,0
25,0,3,Z,100,3:1,4.58,4,5,2,1,0
25,1,3,Z,010,3:-2,4.47,4,5,4,0,1
25,2,3,Z,000,E,0.00,0,1,0,0,1
25,3,3,Z,000,E,2.45,2,1,0,1,0
25,4,3,Z,010,3:-2,7.07,7,5,4,1,0
25,5,3,Z,000,E,2.45,2,1,0,1,0
25,6,3,Z,100,3:1,2.24,2,5,2,0,1
25,7,3,Z,000,E,5.10,4,1,0,1,0
25,8,3,Z,001,3:1,6.40,4,5,2,1,0
25,9,3,Z,100,3:1,5.39,4,5,2,1,0
25,10,3,Z,000,E,4.24,3,1,0,1,0
25,11,3,Z,000,E,3.74,3,1,0,1,0
25,12,3,Z,000,E,1.41,1,1,0,1,0
25,13,3,Z,010,3:-2,3.74,3,5,4,1,0
25,14,3,Z,001,3:1,3.32,3,5,2,1,0
25,15,3,Z,000,E,2.45,2,1,0,1,0
25,16,3,Z,000,E,1.41,1,1,0,1,0
25,17,3,Z,001,3:1,3.32,3,5,2,1,0
25,18,3,Z,100,3:1,4.58,4,5,2,1,0
25,19,3,Z,010,3:-2,5.10,4,5,4,1,0
25,20,3,Z,000,E,0.00,0,1,0,0,1
25,21,3,Z,000,E,2.45,2,1,0,1,0
25,22,3,Z,010,3:-2,6.16,6,5,4,1,0
25,23,3,Z,000,E,2.83,2,1,0,1,0
25,24,3,Z,100,3:1,2.24,2,5,2,0,1
25,25,3,Z,000,E,2.83,2,1,0,1,0
25,26,3,Z,001,3:1,3.32,3,5,2,1,0
25,27,3,Z,100,3:1,2.24,2,5,2,0,1
25,28,3,Z,000,E,1.41,1,1,0,1,0
25,29,3,Z,000,E,2.45,2,1,0,1,0
25,30,3,Z,000,E,5.10,4,1,0,1,0
25,31,3,Z,010,3:-2,7.35,6,5,4,1,0
25,32,3,Z,000,E,2.45,2,1,0,1,0
25,33,3,Z,000,E,2.45,2,1,0,1,0
25,34,3,Z,000,E,2.83,2,1,0,1,0
25,35,3,Z,001,3:1,3.32,3,5,2,1,0
25,36,3,Z,100,3:1,2.24,2,5,2,0,1
25,37,3,Z,000,E,2.83,2,1,0,1,0
25,38,3,Z,000,E,3.74,3,1,0,1,0
25,39,3,Z,000,E,4.24,3,1,0,1,0
25,40,3,Z,010,3:-2,4.47,4,5,4,0,1
25,41,3,Z,001,3:1,4.12,4,5,2,1,0
25,42,3,Z,000,E,2.83,2,1,0,1,0
25,43,3,Z,000,E,1.41,1,1,0,1,0
25,44,3,Z,001,3:1,5.39,5,5,2,1,0
25,45,3,Z,100,3:1,3.00,3,5,2,1,0
25,46,3,Z,010,3:-2,5.10,4,5,4,1,0
25,47,3,Z,000,E,5.10,4,1,0,1,0
25,48,3,Z,000,E,3.74,3,1,0,1,0
25,49,3,Z,010,3:-2,6.16,5,5,4,1,0
25,0,4,Z,100,4:1,3.16,3,3,2,1,0
25,1,4,Z,010,4:-2,5.10,4,3,4,1,0
25,2,4,Z,000,E,1.41,1,1,0,1,0
25,3,4,Z,000,E,2.83,2,1,0,1,0
25,4,4,Z,010,4:-2,7.35,7,3,4,1,0
25,5,4,Z,000,E,1.41,1,1,0,1,0
25,6,4,Z,100,4:1,4.24,4,3,2,1,0
25,7,4,Z,000,E,6.48,5,1,0,1,0
25,8,4,Z,001,4:1,5.83,4,3,2,1,0
25,9,4,Z,100,4:1,4.90,4,3,2,1,0
25,10,4,Z,000,E,7.07,5,1,0,1,0
25,11,4,Z,000,E,2.45,2,1,0,1,0
25,12,4,Z,000,E,2.45,2,1,0,1,0
25,13,4,Z,010,4:-2,5.10,4,3,4,1,0
25,14,4,Z,001,4:1,3.16,3,3,2,1,0
25,15,4,Z,000,E,5.10,4,1,0,1,0
25,16,4,Z,000,E,1.41,1,1,0,1,0
25,17,4,Z,001,4:1,3.74,3,3,2,1,0
25,18,4,Z,100,4:1,5.48,5,3,2,1,0
25,19,4,Z,010,4:-2,5.10,4,3,4,1,0
25,20,4,Z,000,E,1.41,1,1,0,1,0
25,21,4,Z,000,E,2.83,2,1,0,1,0
25,22,4,Z,010,4:-2,6.78,6,3,4,1,0
25,23,4,Z,000,E,1.41,1,1,0,1,0
25,24,4,Z,100,4:1,2.83,2,3,2,1,0
25,25,4,Z,000,E,3.74,3,1,0,1,0
25,26,4,Z,001,4:1,3.16,3,3,2,1,0
25,27,4,Z,100,4:1,2.83,2,3,2,1,0
25,28,4,Z,000,E,1.41,1,1,0,1,0
25,29,4,Z,000,E,3.74,3,1,0,1,0
25,30,4,Z,000,E,6.48,5,1,0,1,0
25,31,4,Z,010,4:-2,6.78,6,3,4,1,0
25,32,4,Z,000,E,3.74,3,1,0,1,0
25,33,4,Z,000,E,1.41,1,1,0,1,0
25,34,4,Z,000,E,3.74,3,1,0,1,0
25,35,4,Z,001,4:1,3.16,3,3,2,1,0
25,36,4,Z,100,4:1,2.83,2,3,2,1,0
25,37,4,Z,000,E,2.45,2,1,0,1,0
25,38,4,Z,000,E,6.16,5,1,0,1,0
25,39,4,Z,000,E,2.83,2,1,0,1,0
25,40,4,Z,010,4:-2,5.10,4,3,4,1,0
25,41,4,Z,001,4:1,4.24,4,3,2,1,0
25,42,4,Z,000,E,2.83,2,1,0,1,0
25,43,4,Z,000,E,4.24,3,1,0,1,0
25,44,4,Z,001,4:1,5.10,5,3,2,1,0
25,45,4,Z,100,4:1,3.74,3,3,2,1,0
25,46,4,Z,010,4:-2,6.78,6,3,4,1,0
25,47,4,Z,000,E,5.10,4,1,0,1,0
25,48,4,Z,000,E,2.45,2,1,0,1,0
25,49,4,Z,010,4:-2,6.48,5,3,4,1,0
30,0,0,Z,110,E,2.83,2,1,0,1,0
30,1,0,Z,000,E,2.45,2,1,0,1,0
30,2,0,Z,000,E,2.83,2,1,0,1,0
30,3,0,Z,010,E,3.74,3,1,0,1,0
30,4,0,Z,000,E,2.45,2,1,0,1,0
30,5,0,Z,000,E,2.83,2,1,0,1,0
30,6,0,Z,101,E,5.66,4,1,0,1,0
30,7,0,Z,000,E,4.90,4,1,0,1,0
30,8,0,Z,000,E,3.74,3,1,0,1,0
30,9,0,Z,100,E,6.16,5,1,0,1,0
30,10,0,Z,000,E,4.90,4,1,0,1,0
30,11,0,Z,000,E,3.74,3,1,0,1,0
30,12,0,Z,011,E,1.41,1,1,0,1,0
30,13,0,Z,000,E,2.83,2,1,0,1,0
30,14,0,Z,000,E,2.83,2,1,0,1,0
30,15,0,Z,001,E,2.45,2,1,0,1,0
30,16,0,Z,000,E,2.83,2,1,0,1,0
30,17,0,Z,000,E,2.83,2,1,0,1,0
30,18,0,Z,110,E,2.83,2,1,0,1,0
30,19,0,Z,000,E,2.45,2,1,0,1,0
30,20,0,Z,000,E,2.83,2,1,0,1,0
30,21,0,Z,010,E,3.74,3,1,0,1,0
30,22,0,Z,000,E,2.45,2,1,0,1,0
30,23,0,Z,000,E,2.45,2,1,0,1,0
30,24,0,Z,101,E,2.45,2,1,0,1,0
30,25,0,Z,000,E,3.74,3,1,0,1,0
30,26,0,Z,000,E,1.41,1,1,0,1,0
30,27,0,Z,100,E,2.45,2,1,0,1,0
30,28,0,Z,000,E,2.83,2,1,0,1,0
30,29,0,Z,000,E,3.74,3,1,0,1,0
30,30,0,Z,010,E,4.90,4,1,0,1,0
30,31,0,Z,000,E,2.83,2,1,0,1,0
30,32,0,Z,000,E,2.83,2,1,0,1,0
30,33,0,Z,001,E,1.41,1,1,0,1,0
30,34,0,Z,000,E,2.83,2,1,0,1,0
30,35,0,Z,000,E,1.41,1,1,0,1,0
30,36,0,Z,100,E,2.45,2,1,0,1,0
30,37,0,Z,000,E,2.83,2,1,0,1,0
30,38,0,Z,000,E,2.83,2,1,0,1,0
30,39,0,Z,011,E,2.83,2,1,0,1,0
30,40,0,Z,000,E,2.45,2,1,0,1,0
30,41,0,Z,000,E,5.10,4,1,0,1,0
30,42,0,Z,001,E,2.83,2,1,0,1,0
30,43,0,Z,000,E,1.41,1,1,0,1,0
30,44,0,Z,000,E,2.83,2,1,0,1,0
30,45,0,Z,110,E,4.90,4,1,0,1,0
30,46,0,Z,000,E,6.16,5,1,0,1,0
30,47,0,Z,000,E,7.87,6,1,0,1,0
30,48,0,Z,011,E,2.45,2,1,0,1,0
30,49,0,Z,000,E,2.83,2,1,0,1,0
30,0,1,Z,110,1:-1,3.00,2,3,1,1,0
30,1,1,Z,000,E,2.45,2,1,0,1,0
30,2,1,Z,000,E,2.83,2,1,0,1,0
30,3,1,Z,010,1:-2,5.48,5,3,2,1,0
30,4,1,Z,000,E,2.45,2,1,0,1,0
30,5,1,Z,000,E,2.83,2,1,0,1,0
30,6,1,Z,101,1:2,6.00,4,3,2,1,0
30,7,1,Z,000,E,4.90,4,1,0,1,0
30,8,1,Z,000,E,3.74,3,1,0,1,0
30,9,1,Z,100,1:1,6.71,5,3,1,1,0
30,10,1,Z,000,E,4.90,4,1,0,1,0
30,11,1,Z,000,E,3.74,3,1,0,1,0
30,12,1,Z,011,1:-1,1.00,1,3,1,0,1
30,13,1,Z,000,E,2.83,2,1,0,1,0
30,14,1,Z,000,E,2.83,2,1,0,1,0
30,15,1,Z,001,1:1,3.00,2,3,1,1,0
30,16,1,Z,000,E,2.83,2,1,0,1,0
30,17,1,Z,000,E,2.83,2,1,0,1,0
30,18,1,Z,110,1:-1,3.00,2,3,1,1,0
30,19,1,Z,000,E,2.45,2,1,0,1,0
30,20,1,Z,000,E,2.83,2,1,0,1,0
30,21,1,Z,010,1:-2,5.48,5,3,2,1,0
30,22,1,Z,000,E,2.45,2,1,0,1,0
30,23,1,Z,000,E,2.45,2,1,0,1,0
30,24,1,Z,101,1:2,2.45,2,3,2,1,0
30,25,1,Z,000,E,3.74,3,1,0,1,0
30,26,1,Z,000,E,1.41,1,1,0,1,0
30,27,1,Z,100,1:1,3.00,2,3,1,1,0
30,28,1,Z,000,E,2.83,2,1,0,1,0
30,29,1,Z,000,E,3.74,3,1,0,1,0
30,30,1,Z,010,1:-2,6.00,4,3,2,1,0
30,31,1,Z,000,E,2.83,2,1,0,1,0
30,32,1,Z,000,E,2.83,2,1,0,1,0
30,33,1,Z,001,1:1,1.00,1,3,1,0,1
30,34,1,Z,000,E,2.83,2,1,0,1,0
30,35,1,Z,000,E,1.41,1,1,0,1,0
30,36,1,Z,100,1:1,3.00,2,3,1,1,0
30,37,1,Z,000,E,2.83,2,1,0,1,0
30,38,1,Z,000,E,2.83,2,1,0,1,0
30,39,1,Z,011,1:-1,3.00,2,3,1,1,0
30,40,1,Z,000,E,2.45,2,1,0,1,0
30,41,1,Z,000,E,5.10,4,1,0,1,0
30,42,1,Z,001,1:1,3.61,3,3,1,1,0
30,43,1,Z,000,E,1.41,1,1,0,1,0
30,44,1,Z,000,E,2.83,2,1,0,1,0
30,45,1,Z,110,1:-1,4.58,4,3,1,1,0
30,46,1,Z,000,E,6.16,5,1,0,1,0
30,47,1,Z,000,E,7.87,6,1,0,1,0
30,48,1,Z,011,1:-1,3.00,2,3,1,1,0
30,49,1,Z,000,E,2.83,2,1,0,1,0
30,0,2,Z,110,2:-1,2.45,2,5,2,1,0
30,1,2,Z,000,E,3.74,3,1,0,1,0
30,2,2,Z,000,E,3.74,3,1,0,1,0
30,3,2,Z,010,2:-2,5.48,5,5,4,1,0
30,4,2,Z,000,E,2.45,2,1,0,1,0
30,5,2,Z,000,E,2.83,2,1,0,1,0
30,6,2,Z,101,2:2,4.90,4,5,4,1,0
30,7,2,Z,000,E,5.10,4,1,0,1,0
30,8,2,Z,000,E,6.16,5,1,0,1,0
30,9,2,Z,100,2:1,6.00,4,5,2,1,0
30,10,2,Z,000,E,4.90,4,1,0,1,0
30,11,2,Z,000,E,3.74,3,1,0,1,0
30,12,2,Z,011,2:-1,2.00,2,5,2,1,0
30,13,2,Z,000,E,4.24,3,1,0,1,0
30,14,2,Z,000,E,2.45,2,1,0,1,0
30,15,2,Z,001,2:1,3.46,2,5,2,1,0
30,16,2,Z,000,E,2.83,2,1,0,1,0
30,17,2,Z,000,E,2.83,2,1,0,1,0
30,18,2,Z,110,2:-1,2.45,2,5,2,1,0
30,19,2,Z,000,E,3.74,3,1,0,1,0
30,20,2,Z,000,E,3.74,3,1,0,1,0
30,21,2,Z,010,2:-2,5.48,5,5,4,1,0
30,22,2,Z,000,E,2.45,2,1,0,1,0
30,23,2,Z,000,E,2.45,2,1,0,1,0
30,24,2,Z,101,2:2,2.45,2,5,4,1,0
30,25,2,Z,000,E,2.83,2,1,0,1,0
30,26,2,Z,000,E,1.41,1,1,0,1,0
30,27,2,Z,100,2:1,3.46,2,5,2,1,0
30,28,2,Z,000,E,2.83,2,1,0,1,0
30,29,2,Z,000,E,4.90,4,1,0,1,0
30,30,2,Z,010,2:-2,4.90,4,5,4,1,0
30,31,2,Z,000,E,2.83,2,1,0,1,0
30,32,2,Z,000,E,3.74,3,1,0,1,0
30,33,2,Z,001,2:1,2.00,2,5,2,1,0
30,34,2,Z,000,E,2.83,2,1,0,1,0
30,35,2,Z,000,E,1.41,1,1,0,1,0
30,36,2,Z,100,2:1,3.46,2,5,2,1,0
30,37,2,Z,000,E,2.83,2,1,0,1,0
30,38,2,Z,000,E,2.83,2,1,0,1,0
30,39,2,Z,011,2:-1,2.45,2,5,2,1,0
30,40,2,Z,000,E,2.83,2,1,0,1,0
30,41,2,Z,000,E,4.90,4,1,0,1,0
30,42,2,Z,001,2:1,3.16,3,5,2,1,0
30,43,2,Z,000,E,1.41,1,1,0,1,0
30,44,2,Z,000,E,2.83,2,1,0,1,0
30,45,2,Z,110,2:-1,5.48,5,5,2,1,0
30,46,2,Z,000,E,3.74,3,1,0,1,0
30,47,2,Z,000,E,7.87,6,1,0,1,0
30,48,2,Z,011,2:-1,3.46,2,5,2,1,0
30,49,2,Z,000,E,3.74,3,1,0,1,0
30,0,3,Z,110,3:-1,3.32,3,5,2,1,0
30,1,3,Z,000,E,2.83,2,1,0,1,0
30,2,3,Z,000,E,3.74,3,1,0,1,0
30,3,3,Z,010,3:-2,5.10,5,5,4,1,0
30,4,3,Z,000,E,2.83,2,1,0,1,0
30,5,3,Z,000,E,4.24,3,1,0,1,0
30,6,3,Z,101,3:2,6.63,6,5,4,1,0
30,7,3,Z,000,E,5.10,4,1,0,1,0
30,8,3,Z,000,E,6.16,5,1,0,1,0
30,9,3,Z,100,3:1,6.40,4,5,2,1,0
30,10,3,Z,000,E,3.74,3,1,0,1,0
30,11,3,Z,000,E,2.45,2,1,0,1,0
30,12,3,Z,011,3:-1,2.24,2,5,2,1,0
30,13,3,Z,000,E,2.45,2,1,0,1,0
30,14,3,Z,000,E,2.45,2,1,0,1,0
30,15,3,Z,001,3:1,3.00,2,5,2,1,0
30,16,3,Z,000,E,2.83,2,1,0,1,0
30,17,3,Z,000,E,2.83,2,1,0,1,0
30,18,3,Z,110,3:-1,3.32,3,5,2,1,0
30,19,3,Z,000,E,2.83,2,1,0,1,0
30,20,3,Z,000,E,3.74,3,1,0,1,0
30,21,3,Z,010,3:-2,5.10,5,5,4,1,0
30,22,3,Z,000,E,2.45,2,1,0,1,0
30,23,3,Z,000,E,2.45,2,1,0,1,0
30,24,3,Z,101,3:2,4.24,4,5,4,1,0
30,25,3,Z,000,E,1.41,1,1,0,1,0
30,26,3,Z,000,E,1.41,1,1,0,1,0
30,27,3,Z,100,3:1,3.00,2,5,2,1,0
30,28,3,Z,000,E,3.74,3,1,0,1,0
30,29,3,Z,000,E,4.90,4,1,0,1,0
30,30,3,Z,010,3:-2,6.00,4,5,4,1,0
30,31,3,Z,000,E,2.83,2,1,0,1,0
30,32,3,Z,000,E,2.45,2,1,0,1,0
30,33,3,Z,001,3:1,2.24,2,5,2,1,0
30,34,3,Z,000,E,1.41,1,1,0,1,0
30,35,3,Z,000,E,1.41,1,1,0,1,0
30,36,3,Z,100,3:1,3.00,2,5,2,1,0
30,37,3,Z,000,E,2.83,2,1,0,1,0
30,38,3,Z,000,E,2.83,2,1,0,1,0
30,39,3,Z,011,3:-1,3.32,3,5,2,1,0
30,40,3,Z,000,E,4.24,3,1,0,1,0
30,41,3,Z,000,E,2.83,2,1,0,1,0
30,42,3,Z,001,3:1,3.32,3,5,2,1,0
30,43,3,Z,000,E,2.83,2,1,0,1,0
30,44,3,Z,000,E,3.74,3,1,0,1,0
30,45,3,Z,110,3:-1,5.20,5,5,2,1,0
30,46,3,Z,000,E,5.10,4,1,0,1,0
30,47,3,Z,000,E,5.10,4,1,0,1,0
30,48,3,Z,011,3:-1,3.00,2,5,2,1,0
30,49,3,Z,000,E,1.41,1,1,0,1,0
30,0,4,Z,110,4:-1,4.24,4,3,2,1,0
30,1,4,Z,000,E,2.83,2,1,0,1,0
30,2,4,Z,000,E,3.74,3,1,0,1,0
30,3,4,Z,010,4:-2,5.48,5,3,4,1,0
30,4,4,Z,000,E,2.83,2,1,0,1,0
30,5,4,Z,000,E,5.66,4,1,0,1,0
30,6,4,Z,101,4:2,8.49,8,3,4,1,0
30,7,4,Z,000,E,3.74,3,1,0,1,0
30,8,4,Z,000,E,6.16,5,1,0,1,0
30,9,4,Z,100,4:1,6.93,4,3,2,1,0
30,10,4,Z,000,E,3.74,3,1,0,1,0
30,11,4,Z,000,E,1.41,1,1,0,1,0
30,12,4,Z,011,4:-1,2.83,2,3,2,1,0
30,13,4,Z,000,E,2.83,2,1,0,1,0
30,14,4,Z,000,E,2.45,2,1,0,1,0
30,15,4,Z,001,4:1,2.83,2,3,2,1,0
30,16,4,Z,000,E,2.83,2,1,0,1,0
30,17,4,Z,000,E,2.83,2,1,0,1,0
30,18,4,Z,110,4:-1,4.24,4,3,2,1,0
30,19,4,Z,000,E,2.83,2,1,0,1,0
30,20,4,Z,000,E,3.74,3,1,0,1,0
30,21,4,Z,010,4:-2,5.48,5,3,4,1,0
30,22,4,Z,000,E,2.45,2,1,0,1,0
30,23,4,Z,000,E,2.45,2,1,0,1,0
30,24,4,Z,101,4:2,6.16,6,3,4,1,0
30,25,4,Z,000,E,1.41,1,1,0,1,0
30,26,4,Z,000,E,2.45,2,1,0,1,0
30,27,4,Z,100,4:1,2.83,2,3,2,1,0
30,28,4,Z,000,E,3.74,3,1,0,1,0
30,29,4,Z,000,E,4.90,4,1,0,1,0
30,30,4,Z,010,4:-2,7.48,6,3,4,1,0
30,31,4,Z,000,E,2.83,2,1,0,1,0
30,32,4,Z,000,E,1.41,1,1,0,1,0
30,33,4,Z,001,4:1,2.83,2,3,2,1,0
30,34,4,Z,000,E,1.41,1,1,0,1,0
30,35,4,Z,000,E,2.45,2,1,0,1,0
30,36,4,Z,100,4:1,2.83,2,3,2,1,0
30,37,4,Z,000,E,2.83,2,1,0,1,0
30,38,4,Z,000,E,2.83,2,1,0,1,0
30,39,4,Z,011,4:-1,4.24,4,3,2,1,0
30,40,4,Z,000,E,5.10,4,1,0,1,0
30,41,4,Z,000,E,2.83,2,1,0,1,0
30,42,4,Z,001,4:1,3.74,3,3,2,1,0
30,43,4,Z,000,E,2.83,2,1,0,1,0
30,44,4,Z,000,E,4.90,4,1,0,1,0
30,45,4,Z,110,4:-1,5.10,5,3,2,1,0
30,46,4,Z,000,E,7.87,6,1,0,1,0
30,47,4,Z,000,E,2.45,2,1,0,1,0
30,48,4,Z,011,4:-1,2.83,2,3,2,1,0
30,49,4,Z,000,E,0.00,0,1,0,0,1
35,0,0,Z,100,E,1.41,1,1,0,1,0
35,1,0,Z,000,E,2.83,2,1,0,1,0
35,2,0,Z,010,E,3.74,3,1,0,1,0
35,3,0,Z,000,E,3.74,3,1,0,1,0
35,4,0,Z,001,E,4.90,4,1,0,1,0
35,5,0,Z,000,E,6.48,5,1,0,1,0
35,6,0,Z,100,E,6.16,5,1,0,1,0
35,7,0,Z,000,E,6.48,5,1,0,1,0
35,8,0,Z,000,E,5.10,4,1,0,1,0
35,9,0,Z,100,E,6.16,5,1,0,1,0
35,10,0,Z,001,E,6.16,5,1,0,1,0
35,11,0,Z,010,E,1.41,1,1,0,1,0
35,12,0,Z,000,E,2.45,2,1,0,1,0
35,13,0,Z,001,E,4.90,4,1,0,1,0
35,14,0,Z,000,E,3.74,3,1,0,1,0
35,15,0,Z,000,E,2.45,2,1,0,1,0
35,16,0,Z,000,E,2.45,2,1,0,1,0
35,17,0,Z,010,E,4.24,3,1,0,1,0
35,18,0,Z,100,E,1.41,1,1,0,1,0
35,19,0,Z,000,E,2.83,2,1,0,1,0
35,20,0,Z,010,E,3.74,3,1,0,1,0
35,21,0,Z,000,E,3.74,3,1,0,1,0
35,22,0,Z,001,E,2.83,2,1,0,1,0
35,23,0,Z,000,E,2.45,2,1,0,1,0
35,24,0,Z,100,E,5.10,4,1,0,1,0
35,25,0,Z,000,E,1.41,1,1,0,1,0
35,26,0,Z,000,E,3.74,3,1,0,1,0
35,27,0,Z,100,E,2.45,2,1,0,1,0
35,28,0,Z,000,E,3.74,3,1,0,1,0
35,29,0,Z,010,E,6.16,5,1,0,1,0
35,30,0,Z,000,E,3.74,3,1,0,1,0
35,31,0,Z,001,E,4.90,4,1,0,1,0
35,32,0,Z,000,E,2.45,2,1,0,1,0
35,33,0,Z,000,E,5.10,4,1,0,1,0
35,34,0,Z,000,E,2.83,2,1,0,1,0
35,35,0,Z,000,E,3.74,3,1,0,1,0
35,36,0,Z,100,E,2.45,2,1,0,1,0
35,37,0,Z,001,E,4.90,4,1,0,1,0
35,38,0,Z,010,E,2.45,2,1,0,1,0
35,39,0,Z,000,E,3.74,3,1,0,1,0
35,40,0,Z,001,E,6.48,5,1,0,1,0
35,41,0,Z,000,E,2.45,2,1,0,1,0
35,42,0,Z,000,E,1.41,1,1,0,1,0
35,43,0,Z,000,E,5.66,4,1,0,1,0
35,44,0,Z,010,E,6.16,5,1,0,1,0
35,45,0,Z,100,E,6.16,5,1,0,1,0
35,46,0,Z,001,E,6.48,5,1,0,1,0
35,47,0,Z,010,E,3.74,3,1,0,1,0
35,48,0,Z,000,E,1.41,1,1,0,1,0
35,49,0,Z,001,E,2.83,2,1,0,1,0
35,0,1,Z,100,1:1,1.73,1,3,1,1,0
35,1,1,Z,000,E,2.83,2,1,0,1,0
35,2,1,Z,010,1:-2,5.48,5,3,2,1,0
35,3,1,Z,000,E,3.74,3,1,0,1,0
35,4,1,Z,001,1:1,5.39,4,3,1,1,0
35,5,1,Z,000,E,6.48,5,1,0,1,0
35,6,1,Z,100,1:1,5.92,5,3,1,1,0
35,7,1,Z,000,E,6.48,5,1,0,1,0
35,8,1,Z,000,E,5.10,4,1,0,1,0
35,9,1,Z,100,1:1,6.56,5,3,1,1,0
35,10,1,Z,001,1:1,6.71,5,3,1,1,0
35,11,1,Z,010,1:-2,2.45,2,3,2,1,0
35,12,1,Z,000,E,2.45,2,1,0,1,0
35,13,1,Z,001,1:1,5.74,5,3,1,1,0
35,14,1,Z,000,E,3.74,3,1,0,1,0
35,15,1,Z,000,E,2.45,2,1,0,1,0
35,16,1,Z,000,E,2.45,2,1,0,1,0
35,17,1,Z,010,1:-2,4.69,3,3,2,1,0
35,18,1,Z,100,1:1,1.73,1,3,1,1,0
35,19,1,Z,000,E,2.83,2,1,0,1,0
35,20,1,Z,010,1:-2,5.48,5,3,2,1,0
35,21,1,Z,000,E,3.74,3,1,0,1,0
35,22,1,Z,001,1:1,3.00,2,3,1,1,0
35,23,1,Z,000,E,2.45,2,1,0,1,0
35,24,1,Z,100,1:1,4.36,3,3,1,1,0
35,25,1,Z,000,E,1.41,1,1,0,1,0
35,26,1,Z,000,E,3.74,3,1,0,1,0
35,27,1,Z,100,1:1,2.24,2,3,1,1,0
35,28,1,Z,000,E,3.74,3,1,0,1,0
35,29,1,Z,010,1:-2,7.07,5,3,2,1,0
35,30,1,Z,000,E,3.74,3,1,0,1,0
35,31,1,Z,001,1:1,5.39,4,3,1,1,0
35,32,1,Z,000,E,2.45,2,1,0,1,0
35,33,1,Z,000,E,5.10,4,1,0,1,0
35,34,1,Z,000,E,2.83,2,1,0,1,0
35,35,1,Z,000,E,3.74,3,1,0,1,0
35,36,1,Z,100,1:1,2.24,2,3,1,1,0
35,37,1,Z,001,1:1,5.39,4,3,1,1,0
35,38,1,Z,010,1:-2,3.74,3,3,2,1,0
35,39,1,Z,000,E,3.74,3,1,0,1,0
35,40,1,Z,001,1:1,7.28,6,3,1,1,0
35,41,1,Z,000,E,2.45,2,1,0,1,0
35,42,1,Z,000,E,1.41,1,1,0,1,0
35,43,1,Z,000,E,5.66,4,1,0,1,0
35,44,1,Z,010,1:-2,5.83,5,3,2,1,0
35,45,1,Z,100,1:1,6.56,5,3,1,1,0
35,46,1,Z,001,1:1,6.71,5,3,1,1,0
35,47,1,Z,010,1:-2,5.10,4,3,2,1,0
35,48,1,Z,000,E,1.41,1,1,0,1,0
35,49,1,Z,001,1:1,3.61,3,3,1,1,0
35,0,2,Z,100,2:1,3.16,3,5,2,1,0
35,1,2,Z,000,E,3.74,3,1,0,1,0
35,2,2,Z,010,2:-2,6.16,6,5,4,1,0
35,3,2,Z,000,E,4.24,3,1,0,1,0
35,4,2,Z,001,2:1,3.46,2,5,2,1,0
35,5,2,Z,000,E,6.16,5,1,0,1,0
35,6,2,Z,100,2:1,6.48,5,5,2,1,0
35,7,2,Z,000,E,8.60,7,1,0,1,0
35,8,2,Z,000,E,3.74,3,1,0,1,0
35,9,2,Z,100,2:1,8.37,6,5,2,1,0
35,10,2,Z,001,2:1,4.69,3,5,2,1,0
35,11,2,Z,010,2:-2,3.74,3,5,4,1,0
35,12,2,Z,000,E,5.10,4,1,0,1,0
35,13,2,Z,001,2:1,4.47,4,5,2,1,0
35,14,2,Z,000,E,5.10,4,1,0,1,0
35,15,2,Z,000,E,1.41,1,1,0,1,0
35,16,2,Z,000,E,2.83,2,1,0,1,0
35,17,2,Z,010,2:-2,4.69,3,5,4,1,0
35,18,2,Z,100,2:1,3.16,3,5,2,1,0
35,19,2,Z,000,E,3.74,3,1,0,1,0
35,20,2,Z,010,2:-2,6.16,6,5,4,1,0
35,21,2,Z,000,E,4.24,3,1,0,1,0
35,22,2,Z,001,2:1,2.00,2,5,2,0,1
35,23,2,Z,000,E,3.74,3,1,0,1,0
35,24,2,Z,100,2:1,3.16,3,5,2,1,0
35,25,2,Z,000,E,1.41,1,1,0,1,0
35,26,2,Z,000,E,4.24,3,1,0,1,0
35,27,2,Z,100,2:1,2.45,2,5,2,1,0
35,28,2,Z,000,E,4.90,4,1,0,1,0
35,29,2,Z,010,2:-2,7.07,5,5,4,1,0
35,30,2,Z,000,E,1.41,1,1,0,1,0
35,31,2,Z,001,2:1,6.00,4,5,2,1,0
35,32,2,Z,000,E,5.10,4,1,0,1,0
35,33,2,Z,000,E,2.45,2,1,0,1,0
35,34,2,Z,000,E,2.45,2,1,0,1,0
35,35,2,Z,000,E,4.24,3,1,0,1,0
35,36,2,Z,100,2:1,2.45,2,5,2,1,0
35,37,2,Z,001,2:1,6.00,4,5,2,1,0
35,38,2,Z,010,2:-2,3.16,3,5,4,1,0
35,39,2,Z,000,E,4.24,3,1,0,1,0
35,40,2,Z,001,2:1,6.48,5,5,2,1,0
35,41,2,Z,000,E,1.41,1,1,0,1,0
35,42,2,Z,000,E,3.74,3,1,0,1,0
35,43,2,Z,000,E,4.24,3,1,0,1,0
35,44,2,Z,010,2:-2,6.78,6,5,4,1,0
35,45,2,Z,100,2:1,5.83,4,5,2,1,0
35,46,2,Z,001,2:1,5.10,4,5,2,1,0
35,47,2,Z,010,2:-2,5.83,4,5,4,1,0
35,48,2,Z,000,E,3.74,3,1,0,1,0
35,49,2,Z,001,2:1,2.00,2,5,2,0,1
